timestamp,time,uptime,CPU1,CPU2,CPU3,CPU4,CPU5,CPU6,CPU7,CPU8,RAM,SWAP,EMC,GPU,APE,DLA0_CORE,DLA0_FALCON,DLA1_CORE,DLA1_FALCON,NVDEC,NVENC,NVJPG,NVJPG1,OFA,PVA0_CPU_AXI,PVA0_VPS,SE,VIC,Fan pwmfan0,Temp cpu,Temp cv0,Temp cv1,Temp cv2,Temp gpu,Temp iwlwifi,Temp soc0,Temp soc1,Temp soc2,Temp tj,Power VDDQ_VDD2_1V8AO,Power VDD_CPU_CV,Power VDD_GPU_SOC,Power VIN_SYS_5V0,Power TOT,jetson_clocks,nvp model
1762964107.4748707,2025-11-12 16:15:07.474677,1:03:53.200000,54,63,75,73,66,61,66,66,0.32720305577336095,0.0,0,76.8,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,93.718,-256,-256,-256,86.562,59.0,87.093,88.25,87.187,93.437,1996,7009,7009,6300,22314,ON,MAXN
1762964108.4763732,2025-11-12 16:15:08.476180,1:03:54.200000,68,62,66,65,65,66,87,73,0.3273089257279005,0.0,0,39.3,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,93.0,-256,-256,-256,86.812,59.0,86.937,88.312,87.156,93.312,1996,7009,7009,6300,22314,ON,MAXN
1762964109.4773953,2025-11-12 16:15:09.477227,1:03:55.200000,62,67,66,64,61,86,71,59,0.3268862093949914,0.0,0,66.3,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,93.281,-256,-256,-256,86.593,62.0,87.062,88.375,87.281,93.281,1896,7228,7009,6300,22433,ON,MAXN
1762964110.4789274,2025-11-12 16:15:10.478680,1:03:56.200000,67,62,77,68,68,65,61,74,0.3266379494414978,0.0,0,62.7,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,93.312,-256,-256,-256,86.562,59.0,87.0,88.375,87.218,93.5,1996,7009,7009,6300,22314,ON,MAXN
1762964111.4798453,2025-11-12 16:15:11.479645,1:03:57.200000,61,62,94,68,65,68,59,64,0.3269075869819657,0.0,0,62.3,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,93.656,-256,-256,-256,86.875,59.0,87.031,88.312,87.187,93.656,1896,7228,7009,6300,22433,ON,MAXN
1762964112.4813912,2025-11-12 16:15:12.481219,1:03:58.200000,58,58,61,92,59,59,56,66,0.32689117204911045,0.0,0,57.6,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,93.718,-256,-256,-256,86.906,60.0,87.093,88.218,87.093,93.718,1896,7009,7009,6300,22214,ON,MAXN
1762964113.481964,2025-11-12 16:15:13.481786,1:03:59.200000,57,68,66,88,66,61,65,67,0.32717137113552397,0.0,0,70.9,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,93.468,-256,-256,-256,86.75,59.0,87.0,88.312,87.25,93.468,1896,7009,7009,6300,22214,ON,MAXN
1762964114.4834557,2025-11-12 16:15:14.483257,1:04:00.200000,66,60,62,63,57,61,74,60,0.32782758670711104,0.0,0,81.7,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,93.375,-256,-256,-256,87.093,59.0,87.031,88.312,87.093,93.406,1896,7014,7009,6200,22119,ON,MAXN
1762964115.4865015,2025-11-12 16:15:15.486313,1:04:01.210000,64,69,59,62,74,85,60,66,0.32677588577649885,0.0,0,70.2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,93.25,-256,-256,-256,86.593,60.0,87.0,88.343,87.156,93.25,1896,7009,6790,6300,21995,ON,MAXN
1762964116.488012,2025-11-12 16:15:16.487807,1:04:02.210000,57,61,55,54,71,57,84,56,0.3267056451335832,0.0,0,44.8,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,93.375,-256,-256,-256,86.656,61.0,86.968,88.406,87.125,93.375,1896,6790,6790,6300,21776,ON,MAXN
1762964117.4893808,2025-11-12 16:15:17.489207,1:04:03.210000,65,69,85,54,67,68,61,68,0.32668414029906734,0.0,0,71.6,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,93.437,-256,-256,-256,86.687,59.0,87.093,88.312,87.343,93.437,1896,7009,7009,6300,22214,ON,MAXN
1762964118.4908605,2025-11-12 16:15:18.490660,1:04:04.210000,53,56,98,53,63,59,68,59,0.3270634652203202,0.0,0,59.3,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,93.531,-256,-256,-256,86.562,63.0,87.125,88.312,87.218,93.062,1896,6790,7009,6300,21995,ON,MAXN
1762964119.4913712,2025-11-12 16:15:19.491179,1:04:05.210000,67,72,76,78,85,72,72,77,0.32768328799503427,0.0,0,61.1,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,94.187,-256,-256,-256,86.656,62.0,87.093,88.343,87.218,94.093,1896,7666,7009,6200,22771,ON,MAXN
1762964120.4928694,2025-11-12 16:15:20.492681,1:04:06.210000,69,75,76,72,71,74,86,71,0.3262618057087828,0.0,0,63.7,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,94.125,-256,-256,-256,86.656,59.0,87.187,88.343,87.375,93.906,1996,7885,7009,6300,23190,ON,MAXN
1762964121.4934306,2025-11-12 16:15:21.493242,1:04:07.210000,67,73,64,72,78,74,68,80,0.3275485328485711,0.0,0,67.1,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,93.5,-256,-256,-256,87.031,61.0,87.062,88.437,87.343,93.5,1896,7447,7009,6200,22552,ON,MAXN
1762964122.4948976,2025-11-12 16:15:22.494714,1:04:08.210000,74,63,64,71,66,66,73,81,0.3267604888239757,0.0,0,72.9,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,93.718,-256,-256,-256,87.125,60.0,87.187,88.437,87.25,93.718,1896,7228,7009,6200,22333,ON,MAXN
1762964123.496392,2025-11-12 16:15:23.496203,1:04:09.210000,65,55,64,58,77,69,52,65,0.3274429173891146,0.0,0,73.3,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,93.5,-256,-256,-256,87.125,60.0,87.125,88.375,87.25,93.5,1896,6790,7009,6200,21895,ON,MAXN
1762964124.4974136,2025-11-12 16:15:24.497225,1:04:10.210000,59,64,66,78,60,60,75,75,0.3266555096022267,0.0,0,54.2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,93.406,-256,-256,-256,86.875,61.0,87.218,88.5,87.281,93.406,1996,7009,7009,6300,22314,ON,MAXN
1762964125.4988806,2025-11-12 16:15:25.498701,1:04:11.210000,59,63,62,60,82,63,56,62,0.3272881843786337,0.0,0,59.0,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,93.625,-256,-256,-256,86.625,59.0,87.093,88.437,87.187,93.625,1896,6790,7009,6300,21995,ON,MAXN
1762964126.5003946,2025-11-12 16:15:26.500189,1:04:12.210000,66,65,58,65,82,66,69,60,0.3274335010710426,0.0,0,50.3,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,93.968,-256,-256,-256,86.843,62.0,87.125,88.375,87.187,93.968,1896,7009,6790,6300,21995,ON,MAXN
1762964127.5013826,2025-11-12 16:15:27.501210,1:04:13.210000,70,58,55,62,61,61,62,67,0.32694016235259327,0.0,0,40.4,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,93.562,-256,-256,-256,86.687,60.0,87.093,88.531,87.406,93.562,1896,6795,6790,6200,21681,ON,MAXN
1762964128.5028782,2025-11-12 16:15:28.502691,1:04:14.210000,62,60,60,68,67,63,80,71,0.3273205052541782,0.0,0,70.2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,93.843,-256,-256,-256,86.843,59.0,87.093,88.562,87.125,93.531,1896,6790,6790,6300,21776,ON,MAXN
1762964129.5040255,2025-11-12 16:15:29.503851,1:04:15.210000,64,58,57,61,60,62,79,72,0.3274850363253557,0.0,0,44.4,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,93.718,-256,-256,-256,86.968,59.0,87.187,88.468,87.125,93.718,1896,7009,6790,6300,21995,ON,MAXN
1762964130.5053887,2025-11-12 16:15:30.505215,1:04:16.220000,64,69,68,74,56,63,59,84,0.3278205880923278,0.0,0,53.3,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,93.406,-256,-256,-256,86.718,62.0,87.281,88.5,87.281,93.406,1896,7009,7009,6200,22114,ON,MAXN
1762964131.5069008,2025-11-12 16:15:31.506695,1:04:17.220000,65,70,78,65,64,72,65,77,0.32740881504798885,0.0,0,59.9,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,93.75,-256,-256,-256,86.75,59.0,87.25,88.468,87.468,93.437,1996,7447,7009,6300,22752,ON,MAXN
1762964132.5083761,2025-11-12 16:15:32.508201,1:04:18.220000,56,61,88,66,63,58,61,62,0.3276421870391253,0.0,0,35.4,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,93.937,-256,-256,-256,86.875,60.0,87.093,88.593,87.343,93.937,1896,7228,6790,6200,22114,ON,MAXN
1762964133.5094,2025-11-12 16:15:33.509217,1:04:19.220000,67,70,78,70,73,67,72,70,0.32739125488725995,0.0,0,56.5,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,93.562,-256,-256,-256,86.906,63.0,87.093,88.593,87.312,93.562,1896,7447,7009,6300,22652,ON,MAXN
1762964134.510884,2025-11-12 16:15:34.510692,1:04:20.220000,71,59,68,66,64,70,72,83,0.32730434481640597,0.0,0,67.8,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,93.562,-256,-256,-256,87.125,60.0,87.093,88.468,87.25,93.562,1896,7447,7009,6200,22552,ON,MAXN
1762964135.5123906,2025-11-12 16:15:35.512188,1:04:21.220000,65,76,66,63,75,73,74,63,0.32720636420944027,0.0,0,54.1,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,93.843,-256,-256,-256,86.906,59.0,87.125,88.437,87.343,93.843,1896,7228,7009,6300,22433,ON,MAXN
1762964136.5135658,2025-11-12 16:15:36.513385,1:04:22.220000,60,55,65,69,54,67,58,73,0.3268853186622008,0.0,0,52.4,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,93.375,-256,-256,-256,86.75,60.0,87.281,88.375,87.343,93.375,1896,6790,7009,6300,21995,ON,MAXN
1762964137.5150812,2025-11-12 16:15:37.514862,1:04:23.220000,70,70,65,73,63,73,69,79,0.3275788177634514,0.0,0,64.3,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,93.593,-256,-256,-256,86.906,62.0,87.187,88.625,87.312,93.593,1896,7228,7009,6300,22433,ON,MAXN
1762964138.51579,2025-11-12 16:15:38.515600,1:04:24.220000,57,65,68,65,65,77,56,67,0.3268295842390177,0.0,0,50.0,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,93.75,-256,-256,-256,86.812,60.0,87.218,88.5,87.343,93.75,1896,7009,7009,6300,22214,ON,MAXN
1762964139.517013,2025-11-12 16:15:39.516805,1:04:25.220000,63,61,59,79,68,60,57,80,0.3272790225556447,0.0,0,63.8,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,93.687,-256,-256,-256,86.718,61.0,87.281,88.468,87.375,93.687,1896,6795,6790,6300,21781,ON,MAXN
1762964140.517732,2025-11-12 16:15:40.517517,1:04:26.220000,60,67,65,57,60,82,68,62,0.32726375285066306,0.0,0,51.1,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,93.906,-256,-256,-256,86.812,62.0,87.156,88.468,87.375,93.906,1996,7228,6790,6300,22314,ON,MAXN
1762964141.5189962,2025-11-12 16:15:41.518570,1:04:27.220000,56,64,64,85,59,63,70,67,0.32721209034880844,0.0,0,63.8,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,93.25,-256,-256,-256,87.125,59.0,87.093,88.531,87.468,93.25,1896,7009,7009,6300,22214,ON,MAXN
1762964142.5199168,2025-11-12 16:15:42.519596,1:04:28.220000,61,59,66,73,69,73,80,59,0.32752702801405525,0.0,0,65.3,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,93.781,-256,-256,-256,86.875,60.0,87.187,88.531,87.312,93.781,1996,7228,7009,6300,22533,ON,MAXN
1762964143.5215771,2025-11-12 16:15:43.521229,1:04:29.230000,85,58,63,58,69,59,58,58,0.3271230170697487,0.0,0,51.2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,93.531,-256,-256,-256,86.937,60.0,87.125,88.593,87.406,93.781,1896,7009,6790,6200,21895,ON,MAXN
1762964144.5220976,2025-11-12 16:15:44.521906,1:04:30.230000,64,64,73,63,75,70,66,66,0.3271403227353946,0.0,0,57.6,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,93.906,-256,-256,-256,86.687,60.0,87.187,88.625,87.343,93.906,1896,7009,6790,6300,21995,ON,MAXN
1762964145.5236905,2025-11-12 16:15:45.523463,1:04:31.230000,50,60,53,75,74,72,55,65,0.32718104194867903,0.0,0,65.9,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,93.875,-256,-256,-256,86.968,61.0,87.312,88.406,87.312,93.875,1896,6790,7009,6300,21995,ON,MAXN
1762964146.5244353,2025-11-12 16:15:46.524243,1:04:32.230000,63,57,60,59,56,97,54,67,0.3270864970253342,0.0,0,73.8,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,93.593,-256,-256,-256,86.937,59.0,87.187,88.531,87.218,93.5,1797,6795,6790,6100,21482,ON,MAXN
1762964147.5259423,2025-11-12 16:15:47.525756,1:04:33.230000,64,79,58,64,65,73,58,61,0.326956450037907,0.0,0,76.9,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,93.718,-256,-256,-256,87.218,63.0,87.187,88.562,87.406,93.812,1896,7009,7009,6300,22214,ON,MAXN
1762964148.5274508,2025-11-12 16:15:48.527251,1:04:34.230000,82,69,58,63,73,66,59,70,0.3258343812168377,0.0,0,50.5,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,93.843,-256,-256,-256,86.781,61.0,87.281,88.468,87.593,93.656,1896,7009,6790,6200,21895,ON,MAXN
1762964149.52914,2025-11-12 16:15:49.528800,1:04:35.230000,85,72,53,58,63,64,64,63,0.327300400142619,0.0,0,41.6,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,93.812,-256,-256,-256,86.781,59.0,87.125,88.75,87.562,93.812,1896,7009,6790,6200,21895,ON,MAXN
1762964150.5307631,2025-11-12 16:15:50.530560,1:04:36.230000,64,67,71,63,62,70,74,60,0.32701053024305043,0.0,0,54.7,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,93.625,-256,-256,-256,87.093,63.0,87.343,88.593,87.406,93.625,1896,6795,7009,6300,22000,ON,MAXN
1762964151.5322833,2025-11-12 16:15:51.532090,1:04:37.230000,60,59,64,67,71,80,63,65,0.32749190769259745,0.0,0,54.0,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,94.093,-256,-256,-256,86.843,62.0,87.187,88.718,87.437,94.093,1896,7228,6790,6300,22214,ON,MAXN
1762964152.5333946,2025-11-12 16:15:52.533212,1:04:38.230000,67,63,70,60,71,75,65,63,0.327304599311489,0.0,0,61.0,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,93.968,-256,-256,-256,86.937,59.0,87.25,88.625,87.375,93.968,1896,7009,7009,6300,22214,ON,MAXN
1762964153.5348606,2025-11-12 16:15:53.534685,1:04:39.230000,62,72,76,65,69,84,63,61,0.3276980487098499,0.0,0,44.5,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,93.343,-256,-256,-256,86.781,60.0,87.25,88.687,87.5,93.343,1896,7228,7009,6300,22433,ON,MAXN
1762964154.536393,2025-11-12 16:15:54.536205,1:04:40.240000,63,81,59,55,58,58,57,75,0.3274156864152306,0.0,0,55.4,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,93.843,-256,-256,-256,86.75,62.0,87.218,88.75,87.406,93.843,1896,7014,6790,6200,21900,ON,MAXN
1762964155.5374386,2025-11-12 16:15:55.537240,1:04:41.240000,72,88,62,66,64,76,73,73,0.3269817722986683,0.0,0,57.0,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,93.406,-256,-256,-256,86.937,59.0,87.406,88.562,87.437,93.406,1996,7447,7009,6300,22752,ON,MAXN
1762964156.5389833,2025-11-12 16:15:56.538773,1:04:42.240000,60,58,60,64,50,65,61,98,0.3273725494986574,0.0,0,60.1,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,93.875,-256,-256,-256,86.875,63.0,87.25,88.531,87.406,93.875,1896,7009,7009,6300,22214,ON,MAXN
1762964157.5405035,2025-11-12 16:15:57.540296,1:04:43.240000,63,60,63,79,85,66,62,67,0.32800484253243983,0.0,0,56.5,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,93.687,-256,-256,-256,86.968,63.0,87.25,88.625,87.343,93.843,1996,7009,7009,6300,22314,ON,MAXN
1762964158.54193,2025-11-12 16:15:58.541741,1:04:44.240000,61,90,50,58,71,61,57,56,0.32710253021556496,0.0,0,44.5,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,93.781,-256,-256,-256,87.125,59.0,87.125,88.687,87.437,93.781,1896,6795,7009,6200,21900,ON,MAXN
1762964159.5432975,2025-11-12 16:15:59.543110,1:04:45.240000,63,69,68,60,62,63,77,69,0.32697528267405107,0.0,0,45.2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,93.781,-256,-256,-256,87.187,59.0,87.375,88.5,87.343,93.562,1896,7009,7009,6300,22214,ON,MAXN
1762964160.544271,2025-11-12 16:16:00.544060,1:04:46.240000,60,66,70,62,71,56,70,68,0.3270237639873679,0.0,0,42.9,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,94.0,-256,-256,-256,87.093,63.0,87.25,88.687,87.437,94.25,1896,7228,7009,6300,22433,ON,MAXN
1762964161.5453656,2025-11-12 16:16:01.545211,1:04:47.240000,64,69,53,78,65,64,63,69,0.3279455451780944,0.0,0,53.1,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,93.875,-256,-256,-256,86.968,62.0,87.343,88.656,87.437,93.875,1896,6790,7009,6300,21995,ON,MAXN
1762964162.5467923,2025-11-12 16:16:02.546590,1:04:48.240000,60,67,64,68,62,56,85,65,0.32823605131537054,0.0,0,48.3,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,93.875,-256,-256,-256,87.312,63.0,87.25,88.656,87.562,93.875,1996,7228,7009,6300,22533,ON,MAXN
1762964163.5483193,2025-11-12 16:16:03.548102,1:04:49.240000,64,82,47,61,63,55,66,58,0.3280054787701474,0.0,0,68.4,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,93.718,-256,-256,-256,86.75,63.0,87.312,88.562,87.593,93.718,1896,6790,7009,6200,21895,ON,MAXN
1762964164.5493886,2025-11-12 16:16:04.549216,1:04:50.240000,72,62,63,71,63,64,59,61,0.3263647489698675,0.0,0,47.6,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,93.687,-256,-256,-256,87.093,60.0,87.187,88.781,87.437,93.843,1896,7009,6790,6200,21895,ON,MAXN
1762964165.5508282,2025-11-12 16:16:05.550650,1:04:51.240000,63,78,65,66,71,68,70,68,0.32816835562328517,0.0,0,61.1,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,93.656,-256,-256,-256,87.062,61.0,87.375,88.593,87.468,93.656,1896,7447,7009,6200,22552,ON,MAXN
1762964166.552321,2025-11-12 16:16:06.552117,1:04:52.250000,64,68,67,96,70,67,73,70,0.3277222257427375,0.0,0,52.1,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,93.656,-256,-256,-256,87.062,61.0,87.25,88.656,87.531,93.656,1896,7228,7009,6300,22433,ON,MAXN
1762964167.5534344,2025-11-12 16:16:07.553224,1:04:53.250000,74,60,58,57,60,64,63,72,0.3276321344833457,0.0,0,61.1,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,94.0,-256,-256,-256,87.125,60.0,87.312,88.625,87.375,94.0,1896,7009,7009,6200,22114,ON,MAXN
1762964168.5541928,2025-11-12 16:16:08.553991,1:04:54.250000,61,66,64,68,74,70,78,68,0.32706753714164866,0.0,0,65.8,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,93.531,-256,-256,-256,86.875,59.0,87.281,88.875,87.343,93.531,1896,7009,7009,6200,22114,ON,MAXN
1762964169.5549557,2025-11-12 16:16:09.554563,1:04:55.250000,59,58,57,54,74,61,60,66,0.3273366656919505,0.0,0,60.9,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,93.968,-256,-256,-256,86.968,61.0,87.281,88.687,87.437,94.187,1896,6790,7009,6300,21995,ON,MAXN
1762964170.5556374,2025-11-12 16:16:10.555454,1:04:56.250000,66,70,66,72,74,72,92,62,0.32673554830583895,0.0,0,44.5,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,94.0,-256,-256,-256,87.343,59.0,87.312,88.625,87.531,94.0,1896,7447,7009,6200,22552,ON,MAXN
1762964171.5568733,2025-11-12 16:16:11.556690,1:04:57.250000,68,68,70,74,61,73,98,64,0.32793791032560354,0.0,0,65.8,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,93.968,-256,-256,-256,87.25,62.0,87.25,88.718,87.531,93.968,1896,7447,7009,6200,22552,ON,MAXN
1762964172.557392,2025-11-12 16:16:12.557217,1:04:58.250000,65,48,65,61,55,63,67,88,0.32777465172984127,0.0,0,34.9,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,93.875,-256,-256,-256,87.062,60.0,87.343,88.656,87.437,94.125,1996,7014,7009,6300,22319,ON,MAXN
1762964173.5588648,2025-11-12 16:16:13.558681,1:04:59.250000,68,78,58,66,62,58,65,65,0.32770059366068016,0.0,0,54.8,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,93.843,-256,-256,-256,86.937,59.0,87.406,88.656,87.562,93.5,1896,6795,6790,6200,21681,ON,MAXN
1762964174.562279,2025-11-12 16:16:14.562082,1:05:00.250000,75,75,54,59,53,53,54,61,0.32806197667857956,0.0,0,52.2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,93.906,-256,-256,-256,87.125,59.0,87.406,88.625,87.593,93.906,1896,6795,6790,6200,21681,ON,MAXN
1762964175.5641952,2025-11-12 16:16:15.563985,1:05:01.250000,55,63,53,73,65,68,80,60,0.32751799343860777,0.0,0,37.5,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,93.843,-256,-256,-256,87.125,61.0,87.375,88.687,87.375,93.843,1896,6795,6790,6200,21681,ON,MAXN
1762964176.5654075,2025-11-12 16:16:16.565217,1:05:02.250000,60,58,62,64,56,90,55,67,0.32782771395465254,0.0,0,42.5,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,93.812,-256,-256,-256,87.125,59.0,87.375,88.656,87.656,93.687,1896,7009,7009,6200,22114,ON,MAXN
1762964177.5670555,2025-11-12 16:16:17.566840,1:05:03.250000,78,62,66,60,64,59,77,74,0.3282228175710531,0.0,0,66.9,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,93.437,-256,-256,-256,87.218,59.0,87.312,88.781,87.5,93.437,1896,7009,7009,6200,22114,ON,MAXN
1762964178.5685787,2025-11-12 16:16:18.568391,1:05:04.250000,73,46,73,57,59,60,55,58,0.3280824635327633,0.0,0,66.6,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,100.0,93.25,-256,-256,-256,87.0,64.0,87.312,88.781,87.687,93.25,1896,6576,6790,6200,21462,ON,MAXN
